ID Loja,Data,count
Shopping Recife,2019-10-30,13
Parque Dom Pedro Shopping,2019-04-19,13
Shopping Recife,2019-10-01,13
Shopping Recife,2019-09-25,13
Shopping Recife,2019-10-20,13
Parque Dom Pedro Shopping,2019-06-06,13
Center Shopping Uberlândia,2019-01-20,13
Bourbon Shopping SP,2019-02-27,13
Shopping Vila Velha,2019-03-02,13
Shopping Vila Velha,2019-02-27,13
Shopping Midway Mall,2019-04-29,13
Shopping Ibirapuera,2019-10-06,13
Shopping Ibirapuera,2019-10-01,13
Shopping Barra,2019-07-30,13
Shopping Eldorado,2019-04-25,13
Shopping Barra,2019-07-04,13
Shopping Barra,2019-07-01,13
Shopping União de Osasco,2019-04-06,13
Iguatemi Campinas,2019-08-04,13
Passei das Águas Shopping,2019-04-27,13
Passei das Águas Shopping,2019-04-24,13
Passei das Águas Shopping,2019-03-13,13
Passei das Águas Shopping,2019-03-10,13
Passei das Águas Shopping,2019-04-08,13
Shopping Vila Velha,2019-10-21,13
Shopping Eldorado,2019-05-01,13
Rio Mar Recife,2019-03-08,13
Shopping Midway Mall,2019-05-12,13
Shopping Iguatemi Fortaleza,2019-01-15,13
Shopping Iguatemi Fortaleza,2019-02-06,13
Shopping Ibirapuera,2019-08-22,13
Bourbon Shopping SP,2019-05-07,13
Bourbon Shopping SP,2019-04-26,13
Parque Dom Pedro Shopping,2019-05-07,13
Shopping Center Leste Aricanduva,2019-08-25,13
Shopping Center Leste Aricanduva,2019-08-18,13
Shopping Center Leste Aricanduva,2019-09-02,13
Rio Mar Shopping Fortaleza,2019-08-27,13
Rio Mar Shopping Fortaleza,2019-08-24,13
Shopping Iguatemi Fortaleza,2019-11-29,13
Shopping Iguatemi Fortaleza,2019-11-22,13
Shopping Iguatemi Fortaleza,2019-11-21,13
Shopping Vila Velha,2019-07-28,13
Rio Mar Recife,2019-03-01,13
Rio Mar Recife,2019-02-22,13
Shopping Midway Mall,2019-05-27,13
Iguatemi Esplanada,2019-08-30,13
Iguatemi Esplanada,2019-08-21,13
Shopping Eldorado,2019-06-04,13
Shopping União de Osasco,2019-11-15,13
Shopping União de Osasco,2019-11-07,13
Passei das Águas Shopping,2019-06-11,13
Bourbon Shopping SP,2019-05-24,13
Shopping Barra,2019-06-15,13
Shopping Barra,2019-06-14,13
Shopping Barra,2019-06-01,13
Shopping Recife,2019-02-18,13
Shopping Recife,2019-02-08,13
Shopping Recife,2019-02-06,13
Passei das Águas Shopping,2019-05-14,13
Shopping Midway Mall,2019-06-01,13
Center Shopping Uberlândia,2019-03-19,13
Shopping Ibirapuera,2019-08-29,13
Shopping Vila Velha,2019-02-17,13
Iguatemi Esplanada,2019-05-02,13
Shopping Center Interlagos,2019-04-03,13
Shopping União de Osasco,2019-10-15,13
Shopping SP Market,2019-01-17,13
Iguatemi Campinas,2019-06-01,13
Iguatemi Campinas,2019-05-31,13
Shopping SP Market,2019-01-22,13
Shopping União de Osasco,2019-03-01,13
Novo Shopping Ribeirão Preto,2019-04-12,13
Shopping Vila Velha,2019-03-14,13
Shopping Midway Mall,2019-06-05,13
Shopping Eldorado,2019-05-16,13
Shopping Eldorado,2019-05-13,13
Shopping Eldorado,2019-06-14,13
Shopping Eldorado,2019-06-24,13
Shopping Eldorado,2019-06-23,13
Shopping Eldorado,2019-06-18,13
Shopping Vila Velha,2019-05-02,13
Shopping Midway Mall,2019-07-02,13
Iguatemi Esplanada,2019-01-21,13
Ribeirão Shopping,2019-11-29,13
Rio Mar Recife,2019-01-16,13
Salvador Shopping,2019-02-25,13
Shopping Recife,2019-01-06,13
Shopping Recife,2019-01-03,13
Shopping Morumbi,2019-11-30,13
Shopping Morumbi,2019-11-26,13
Shopping Recife,2019-01-28,13
Passei das Águas Shopping,2019-05-25,13
Iguatemi Esplanada,2019-06-03,13
Shopping Ibirapuera,2019-07-14,13
Passei das Águas Shopping,2019-06-09,13
Passei das Águas Shopping,2019-07-03,13
Parque Dom Pedro Shopping,2019-04-14,13
Parque Dom Pedro Shopping,2019-05-11,13
Iguatemi Campinas,2019-05-23,13
Shopping SP Market,2019-01-09,13
Parque Dom Pedro Shopping,2019-04-01,13
Shopping Center Interlagos,2019-04-30,13
Norte Shopping,2019-04-13,13
Iguatemi Esplanada,2019-10-29,13
Iguatemi Esplanada,2019-10-26,13
Shopping União de Osasco,2019-08-27,13
Shopping União de Osasco,2019-08-26,13
Shopping Center Leste Aricanduva,2019-08-10,13
Shopping União de Osasco,2019-10-13,13
Shopping União de Osasco,2019-09-02,13
Iguatemi Esplanada,2019-11-02,13
Norte Shopping,2019-04-05,13
Shopping Center Interlagos,2019-04-25,13
Shopping União de Osasco,2019-10-10,13
Parque Dom Pedro Shopping,2019-04-28,13
Parque Dom Pedro Shopping,2019-04-27,13
Shopping SP Market,2019-02-06,13
Iguatemi Esplanada,2019-04-28,13
Shopping Iguatemi Fortaleza,2019-02-05,13
Rio Mar Shopping Fortaleza,2019-07-14,13
Rio Mar Shopping Fortaleza,2019-08-12,13
Rio Mar Recife,2019-08-25,13
Rio Mar Recife,2019-08-23,13
Rio Mar Recife,2019-08-18,13
Ribeirão Shopping,2019-11-14,13
Shopping Morumbi,2019-10-01,13
Passei das Águas Shopping,2019-07-12,13
Passei das Águas Shopping,2019-07-08,13
Center Shopping Uberlândia,2019-02-19,13
Shopping Vila Velha,2019-08-13,13
Shopping Barra,2019-04-30,13
Shopping Barra,2019-04-29,13
Shopping Barra,2019-04-26,13
Norte Shopping,2019-06-19,13
Shopping Vila Velha,2019-10-08,13
Salvador Shopping,2019-03-10,13
Salvador Shopping,2019-03-07,13
Shopping Midway Mall,2019-06-21,13
Shopping Midway Mall,2019-06-20,13
Parque Dom Pedro Shopping,2019-03-13,13
Shopping União de Osasco,2019-09-06,13
Rio Mar Recife,2019-08-27,13
Rio Mar Shopping Fortaleza,2019-08-07,13
Rio Mar Shopping Fortaleza,2019-08-02,13
Shopping Iguatemi Fortaleza,2019-02-24,13
Shopping Iguatemi Fortaleza,2019-02-22,13
Iguatemi Campinas,2019-05-11,13
Palladium Shopping Curitiba,2019-01-26,13
Shopping Center Interlagos,2019-05-28,13
Shopping Center Interlagos,2019-06-28,13
Shopping Center Interlagos,2019-05-07,13
Ribeirão Shopping,2019-10-29,13
Norte Shopping,2019-09-30,13
Norte Shopping,2019-09-27,13
Salvador Shopping,2019-03-22,13
Novo Shopping Ribeirão Preto,2019-09-03,13
Shopping Morumbi,2019-10-09,13
Rio Mar Recife,2019-09-04,13
Shopping Center Leste Aricanduva,2019-07-16,13
Shopping Center Leste Aricanduva,2019-07-11,13
Iguatemi Campinas,2019-05-10,13
Shopping SP Market,2019-03-26,13
Shopping SP Market,2019-03-21,13
Palladium Shopping Curitiba,2019-02-09,13
Parque Dom Pedro Shopping,2019-01-18,13
Passei das Águas Shopping,2019-07-26,13
Shopping Ibirapuera,2019-07-27,13
Shopping Ibirapuera,2019-07-19,13
Shopping Vila Velha,2019-01-23,13
Shopping Vila Velha,2019-01-21,13
Shopping Vila Velha,2019-01-19,13
Rio Mar Recife,2019-01-13,13
Rio Mar Recife,2019-01-09,13
Shopping SP Market,2019-04-09,13
Shopping SP Market,2019-04-07,13
Shopping SP Market,2019-04-05,13
Shopping SP Market,2019-05-03,13
Shopping Center Leste Aricanduva,2019-06-23,13
Rio Mar Shopping Fortaleza,2019-07-03,13
Rio Mar Shopping Fortaleza,2019-07-24,13
Rio Mar Shopping Fortaleza,2019-06-07,13
Rio Mar Shopping Fortaleza,2019-07-08,13
Shopping Midway Mall,2019-08-09,13
Bourbon Shopping SP,2019-08-29,13
Shopping Ibirapuera,2019-07-29,13
Shopping Barra,2019-04-16,13
Shopping Eldorado,2019-07-29,13
Center Shopping Uberlândia,2019-02-18,13
Center Shopping Uberlândia,2019-05-09,13
Palladium Shopping Curitiba,2019-01-21,13
Palladium Shopping Curitiba,2019-11-28,13
Shopping SP Market,2019-05-29,13
Shopping SP Market,2019-05-23,13
Palladium Shopping Curitiba,2019-02-10,13
Iguatemi Esplanada,2019-03-28,13
Shopping Iguatemi Fortaleza,2019-09-13,13
Shopping Iguatemi Fortaleza,2019-03-06,13
Ribeirão Shopping,2019-09-21,13
Shopping Ibirapuera,2019-06-03,13
Shopping Eldorado,2019-08-24,13
Shopping Barra,2019-03-20,13
Shopping Morumbi,2019-08-17,13
Shopping Morumbi,2019-08-14,13
Salvador Shopping,2019-04-01,13
Shopping Midway Mall,2019-07-15,13
Shopping Center Interlagos,2019-07-01,13
Center Shopping Uberlândia,2019-01-05,13
Shopping Vila Velha,2019-07-02,13
Shopping SP Market,2019-06-10,13
Shopping SP Market,2019-06-05,13
Bourbon Shopping SP,2019-08-03,13
Rio Mar Shopping Fortaleza,2019-01-03,13
Bourbon Shopping SP,2019-07-31,13
Bourbon Shopping SP,2019-07-30,13
Center Shopping Uberlândia,2019-07-08,13
Iguatemi Campinas,2019-09-11,13
Shopping Morumbi,2019-07-28,13
Shopping União de Osasco,2019-04-16,13
Novo Shopping Ribeirão Preto,2019-08-16,13
Ribeirão Shopping,2019-09-11,13
Shopping Iguatemi Fortaleza,2019-10-05,13
Bourbon Shopping SP,2019-10-29,13
Shopping SP Market,2019-06-27,13
Iguatemi Campinas,2019-03-05,13
Palladium Shopping Curitiba,2019-10-26,13
Palladium Shopping Curitiba,2019-11-14,13
Shopping Midway Mall,2019-09-21,13
Shopping Midway Mall,2019-09-17,13
Novo Shopping Ribeirão Preto,2019-08-15,13
Iguatemi Esplanada,2019-08-18,13
Iguatemi Esplanada,2019-08-16,13
Passei das Águas Shopping,2019-11-17,13
Passei das Águas Shopping,2019-11-15,13
Passei das Águas Shopping,2019-11-02,13
Bourbon Shopping SP,2019-08-14,13
Norte Shopping,2019-04-18,13
Shopping Center Interlagos,2019-07-07,13
Shopping Iguatemi Fortaleza,2019-04-03,13
Novo Shopping Ribeirão Preto,2019-01-02,13
Shopping União de Osasco,2019-06-09,13
Rio Mar Recife,2019-11-12,13
Rio Mar Recife,2019-11-01,13
Bourbon Shopping SP,2019-06-08,13
Bourbon Shopping SP,2019-05-31,13
Shopping Ibirapuera,2019-06-14,13
Salvador Shopping,2019-03-24,13
Salvador Shopping,2019-04-29,13
Salvador Shopping,2019-04-13,13
Ribeirão Shopping,2019-10-19,13
Novo Shopping Ribeirão Preto,2019-02-26,13
Shopping Center Leste Aricanduva,2019-06-04,13
Shopping Center Leste Aricanduva,2019-05-31,13
Bourbon Shopping SP,2019-10-31,13
Norte Shopping,2019-08-06,13
Shopping Eldorado,2019-10-17,13
Center Shopping Uberlândia,2019-06-05,13
Shopping Midway Mall,2019-09-12,13
Bourbon Shopping SP,2019-03-10,13
Salvador Shopping,2019-04-30,13
Novo Shopping Ribeirão Preto,2019-07-09,13
Iguatemi Esplanada,2019-08-09,13
Shopping Barra,2019-03-02,13
Shopping Morumbi,2019-06-22,13
Palladium Shopping Curitiba,2019-11-10,13
Iguatemi Campinas,2019-05-02,13
Palladium Shopping Curitiba,2019-10-17,13
Palladium Shopping Curitiba,2019-11-05,13
Norte Shopping,2019-01-12,13
Shopping Center Leste Aricanduva,2019-05-14,13
Salvador Shopping,2019-05-13,13
Salvador Shopping,2019-05-09,13
Ribeirão Shopping,2019-08-29,13
Shopping Center Interlagos,2019-08-14,13
Iguatemi Campinas,2019-01-14,13
Palladium Shopping Curitiba,2019-11-01,13
Shopping SP Market,2019-07-01,13
Bourbon Shopping SP,2019-04-23,13
Bourbon Shopping SP,2019-04-10,13
Palladium Shopping Curitiba,2019-01-30,13
Iguatemi Esplanada,2019-04-08,13
Center Shopping Uberlândia,2019-04-07,13
Shopping Morumbi,2019-06-10,13
Shopping Barra,2019-01-20,13
Iguatemi Esplanada,2019-07-22,13
Shopping Eldorado,2019-10-01,13
Shopping Morumbi,2019-05-05,13
Shopping Eldorado,2019-11-18,13
Salvador Shopping,2019-11-27,13
Salvador Shopping,2019-11-22,13
Center Shopping Uberlândia,2019-03-31,13
Palladium Shopping Curitiba,2019-09-06,13
Palladium Shopping Curitiba,2019-09-27,13
Palladium Shopping Curitiba,2019-02-08,13
Palladium Shopping Curitiba,2019-02-07,13
Shopping SP Market,2019-08-05,13
Shopping Center Interlagos,2019-09-12,13
Shopping Center Leste Aricanduva,2019-04-20,13
Shopping Center Leste Aricanduva,2019-04-15,13
Norte Shopping,2019-08-10,13
Ribeirão Shopping,2019-02-23,13
Ribeirão Shopping,2019-07-28,13
Salvador Shopping,2019-05-30,13
Salvador Shopping,2019-05-19,13
Shopping Midway Mall,2019-10-19,13
Shopping Midway Mall,2019-11-07,13
Shopping Center Leste Aricanduva,2019-04-29,13
Shopping Center Leste Aricanduva,2019-05-16,13
Shopping SP Market,2019-07-21,13
Shopping SP Market,2019-08-22,13
Shopping Vila Velha,2019-09-06,13
Norte Shopping,2019-04-02,13
Shopping SP Market,2019-08-11,13
Shopping SP Market,2019-08-30,13
Norte Shopping,2019-08-09,13
Shopping União de Osasco,2019-08-07,13
Shopping União de Osasco,2019-07-31,13
Salvador Shopping,2019-10-27,13
Novo Shopping Ribeirão Preto,2019-07-11,13
Shopping SP Market,2019-08-26,13
Palladium Shopping Curitiba,2019-08-03,13
Rio Mar Shopping Fortaleza,2019-01-16,13
Rio Mar Shopping Fortaleza,2019-01-11,13
Shopping Iguatemi Fortaleza,2019-07-26,13
Bourbon Shopping SP,2019-07-28,13
Bourbon Shopping SP,2019-07-21,13
Bourbon Shopping SP,2019-07-17,13
Shopping Iguatemi Fortaleza,2019-08-18,13
Ribeirão Shopping,2019-02-19,13
Shopping Vila Velha,2019-04-26,13
Shopping Ibirapuera,2019-01-04,13
Shopping Eldorado,2019-11-21,13
Shopping Vila Velha,2019-09-22,13
Shopping Vila Velha,2019-09-20,13
Palladium Shopping Curitiba,2019-07-29,13
Palladium Shopping Curitiba,2019-07-27,13
Palladium Shopping Curitiba,2019-07-10,13
Shopping Center Interlagos,2019-09-22,13
Shopping União de Osasco,2019-06-29,13
Shopping Iguatemi Fortaleza,2019-07-11,13
Rio Mar Shopping Fortaleza,2019-02-05,13
Rio Mar Shopping Fortaleza,2019-04-12,13
Ribeirão Shopping,2019-08-07,13
Shopping Eldorado,2019-11-20,13
Shopping Morumbi,2019-04-23,13
Shopping Morumbi,2019-04-14,13
Shopping União de Osasco,2019-05-09,13
Shopping Vila Velha,2019-09-18,13
Iguatemi Esplanada,2019-07-15,13
Norte Shopping,2019-08-22,13
Shopping Midway Mall,2019-11-02,13
Shopping Morumbi,2019-02-06,13
Norte Shopping,2019-09-15,13
Salvador Shopping,2019-06-15,13
Salvador Shopping,2019-06-06,13
Salvador Shopping,2019-09-19,13
Salvador Shopping,2019-09-18,13
Salvador Shopping,2019-10-21,13
Iguatemi Esplanada,2019-07-13,13
Iguatemi Esplanada,2019-07-05,13
Shopping Ibirapuera,2019-02-02,13
Salvador Shopping,2019-09-04,13
Center Shopping Uberlândia,2019-06-24,13
Shopping Vila Velha,2019-03-29,13
Shopping Vila Velha,2019-03-25,13
Palladium Shopping Curitiba,2019-07-21,13
Ribeirão Shopping,2019-05-02,13
Norte Shopping,2019-09-04,13
Salvador Shopping,2019-09-01,13
Shopping Ibirapuera,2019-02-16,13
Shopping Center Interlagos,2019-10-08,13
Shopping Center Leste Aricanduva,2019-02-28,13
Shopping Center Leste Aricanduva,2019-02-15,13
Shopping Vila Velha,2019-09-14,13
Shopping Vila Velha,2019-09-12,13
Shopping Center Interlagos,2019-09-11,13
Shopping SP Market,2019-08-24,13
Shopping SP Market,2019-09-22,13
Shopping Center Leste Aricanduva,2019-02-03,13
Novo Shopping Ribeirão Preto,2019-06-20,13
Iguatemi Campinas,2019-10-20,13
Iguatemi Campinas,2019-10-17,13
Ribeirão Shopping,2019-04-13,13
Norte Shopping,2019-08-28,13
Norte Shopping,2019-08-27,13
Shopping Ibirapuera,2019-01-28,13
Shopping Center Interlagos,2019-10-13,13
Iguatemi Campinas,2019-04-17,13
Shopping União de Osasco,2019-02-16,13
Shopping União de Osasco,2019-02-15,13
Palladium Shopping Curitiba,2019-06-15,13
Palladium Shopping Curitiba,2019-03-31,13
Shopping União de Osasco,2019-02-08,13
Shopping União de Osasco,2019-02-04,13
Shopping SP Market,2019-10-14,13
Shopping SP Market,2019-10-04,13
Shopping SP Market,2019-09-29,13
Salvador Shopping,2019-08-24,13
Iguatemi Campinas,2019-03-29,13
Palladium Shopping Curitiba,2019-03-28,13
Shopping União de Osasco,2019-01-04,13
Bourbon Shopping SP,2019-11-13,13
Iguatemi Campinas,2019-03-19,13
Shopping Ibirapuera,2019-02-28,13
Shopping Morumbi,2019-01-26,13
Shopping Morumbi,2019-01-24,13
Shopping Ibirapuera,2019-04-23,13
Shopping Ibirapuera,2019-04-18,13
Iguatemi Esplanada,2019-06-15,13
Shopping Center Leste Aricanduva,2019-01-12,13
Shopping Center Leste Aricanduva,2019-01-11,13
Shopping Center Interlagos,2019-09-29,13
Shopping SP Market,2019-09-28,13
Bourbon Shopping SP,2019-03-27,13
Shopping Midway Mall,2019-03-11,13
Shopping Barra,2019-11-13,13
Iguatemi Esplanada,2019-10-20,13
Shopping Center Leste Aricanduva,2019-11-29,13
Shopping Barra,2019-10-11,13
Parque Dom Pedro Shopping,2019-09-25,13
Iguatemi Campinas,2019-08-01,13
Shopping SP Market,2019-11-16,13
Palladium Shopping Curitiba,2019-04-24,13
Norte Shopping,2019-02-13,13
Shopping Vila Velha,2019-10-29,13
Bourbon Shopping SP,2019-01-11,13
Palladium Shopping Curitiba,2019-04-23,13
Palladium Shopping Curitiba,2019-04-17,13
Norte Shopping,2019-09-12,13
Iguatemi Campinas,2019-04-02,13
Shopping Center Interlagos,2019-11-16,12
Shopping União de Osasco,2019-09-15,12
Shopping Center Interlagos,2019-10-21,12
Shopping Center Leste Aricanduva,2019-01-14,12
Shopping Center Leste Aricanduva,2019-01-18,12
Shopping Iguatemi Fortaleza,2019-06-08,12
Shopping Iguatemi Fortaleza,2019-06-10,12
Iguatemi Esplanada,2019-04-17,12
Novo Shopping Ribeirão Preto,2019-02-04,12
Shopping Iguatemi Fortaleza,2019-05-06,12
Shopping Center Leste Aricanduva,2019-02-06,12
Palladium Shopping Curitiba,2019-05-30,12
Palladium Shopping Curitiba,2019-06-03,12
Iguatemi Campinas,2019-04-15,12
Iguatemi Campinas,2019-04-21,12
Shopping Center Interlagos,2019-10-09,12
Ribeirão Shopping,2019-05-04,12
Ribeirão Shopping,2019-05-09,12
Ribeirão Shopping,2019-05-12,12
Ribeirão Shopping,2019-04-18,12
Shopping Morumbi,2019-02-19,12
Bourbon Shopping SP,2019-09-06,12
Shopping Ibirapuera,2019-02-11,12
Novo Shopping Ribeirão Preto,2019-06-02,12
Ribeirão Shopping,2019-06-30,12
Ribeirão Shopping,2019-06-24,12
Ribeirão Shopping,2019-06-27,12
Novo Shopping Ribeirão Preto,2019-05-27,12
Shopping Vila Velha,2019-10-01,12
Shopping Ibirapuera,2019-03-29,12
Center Shopping Uberlândia,2019-03-12,12
Ribeirão Shopping,2019-05-31,12
Center Shopping Uberlândia,2019-11-14,12
Center Shopping Uberlândia,2019-11-16,12
Center Shopping Uberlândia,2019-06-28,12
Shopping Morumbi,2019-04-04,12
Shopping Morumbi,2019-03-07,12
Salvador Shopping,2019-10-20,12
Norte Shopping,2019-10-01,12
Novo Shopping Ribeirão Preto,2019-05-28,12
Shopping Morumbi,2019-01-12,12
Shopping Midway Mall,2019-11-21,12
Norte Shopping,2019-07-25,12
Salvador Shopping,2019-09-26,12
Ribeirão Shopping,2019-04-10,12
Ribeirão Shopping,2019-04-11,12
Center Shopping Uberlândia,2019-10-20,12
Salvador Shopping,2019-08-28,12
Ribeirão Shopping,2019-03-04,12
Ribeirão Shopping,2019-01-31,12
Iguatemi Esplanada,2019-07-16,12
Shopping Ibirapuera,2019-01-19,12
Iguatemi Campinas,2019-10-04,12
Shopping Morumbi,2019-04-16,12
Salvador Shopping,2019-10-29,12
Shopping Ibirapuera,2019-01-22,12
Shopping Vila Velha,2019-09-25,12
Ribeirão Shopping,2019-08-09,12
Ribeirão Shopping,2019-08-14,12
Ribeirão Shopping,2019-07-12,12
Ribeirão Shopping,2019-07-15,12
Ribeirão Shopping,2019-07-20,12
Shopping Vila Velha,2019-03-28,12
Shopping Vila Velha,2019-09-28,12
Shopping Morumbi,2019-05-08,12
Shopping União de Osasco,2019-05-03,12
Shopping União de Osasco,2019-05-05,12
Shopping Vila Velha,2019-01-03,12
Shopping Vila Velha,2019-01-06,12
Shopping União de Osasco,2019-07-29,12
Shopping Midway Mall,2019-11-14,12
Salvador Shopping,2019-05-16,12
Shopping Ibirapuera,2019-05-02,12
Shopping Ibirapuera,2019-05-07,12
Shopping Eldorado,2019-11-28,12
Shopping Vila Velha,2019-04-23,12
Novo Shopping Ribeirão Preto,2019-06-27,12
Ribeirão Shopping,2019-03-21,12
Ribeirão Shopping,2019-03-22,12
Shopping Vila Velha,2019-04-17,12
Shopping Eldorado,2019-09-29,12
Iguatemi Esplanada,2019-07-23,12
Iguatemi Esplanada,2019-07-01,12
Shopping Morumbi,2019-06-04,12
Shopping Morumbi,2019-06-13,12
Shopping Eldorado,2019-10-13,12
Iguatemi Campinas,2019-11-09,12
Salvador Shopping,2019-05-01,12
Salvador Shopping,2019-05-07,12
Salvador Shopping,2019-05-08,12
Shopping Ibirapuera,2019-05-24,12
Shopping Ibirapuera,2019-05-26,12
Ribeirão Shopping,2019-02-17,12
Shopping Morumbi,2019-05-18,12
Salvador Shopping,2019-11-25,12
Shopping Morumbi,2019-05-04,12
Shopping Eldorado,2019-09-11,12
Shopping Eldorado,2019-09-13,12
Shopping Eldorado,2019-09-26,12
Iguatemi Esplanada,2019-08-07,12
Shopping Morumbi,2019-07-02,12
Ribeirão Shopping,2019-01-09,12
Ribeirão Shopping,2019-01-28,12
Passei das Águas Shopping,2019-11-21,12
Passei das Águas Shopping,2019-10-23,12
Shopping Midway Mall,2019-09-29,12
Shopping União de Osasco,2019-05-17,12
Novo Shopping Ribeirão Preto,2019-05-15,12
Center Shopping Uberlândia,2019-06-13,12
Center Shopping Uberlândia,2019-06-16,12
Iguatemi Campinas,2019-11-02,12
Shopping Eldorado,2019-10-30,12
Novo Shopping Ribeirão Preto,2019-08-19,12
Shopping União de Osasco,2019-04-11,12
Shopping União de Osasco,2019-04-26,12
Iguatemi Campinas,2019-09-14,12
Iguatemi Campinas,2019-09-20,12
Passei das Águas Shopping,2019-10-03,12
Passei das Águas Shopping,2019-10-17,12
Norte Shopping,2019-07-09,12
Norte Shopping,2019-07-15,12
Novo Shopping Ribeirão Preto,2019-04-29,12
Salvador Shopping,2019-04-14,12
Iguatemi Esplanada,2019-06-19,12
Shopping Barra,2019-02-05,12
Shopping Barra,2019-01-18,12
Shopping Barra,2019-02-28,12
Iguatemi Campinas,2019-09-17,12
Shopping Morumbi,2019-08-12,12
Shopping Morumbi,2019-08-19,12
Shopping Morumbi,2019-08-23,12
Passei das Águas Shopping,2019-09-19,12
Shopping Barra,2019-03-17,12
Shopping Eldorado,2019-08-19,12
Shopping Eldorado,2019-07-24,12
Shopping Eldorado,2019-07-25,12
Shopping Eldorado,2019-07-28,12
Shopping Ibirapuera,2019-06-29,12
Shopping Ibirapuera,2019-06-06,12
Shopping Midway Mall,2019-09-23,12
Shopping Midway Mall,2019-08-29,12
Shopping Midway Mall,2019-08-31,12
Shopping Midway Mall,2019-09-08,12
Novo Shopping Ribeirão Preto,2019-05-20,12
Iguatemi Campinas,2019-02-17,12
Iguatemi Campinas,2019-02-18,12
Shopping Eldorado,2019-07-11,12
Center Shopping Uberlândia,2019-02-11,12
Shopping Barra,2019-04-14,12
Passei das Águas Shopping,2019-09-04,12
Novo Shopping Ribeirão Preto,2019-07-22,12
Passei das Águas Shopping,2019-09-28,12
Shopping Barra,2019-04-22,12
Shopping Barra,2019-04-24,12
Shopping Ibirapuera,2019-07-11,12
